SHIPMENT_ID,ORDER_ID,SHIPPED_DATE,DELIVERY_DATE,STATUS
62728,56869,2024-09-20,2024-09-23,DELIVERED
62729,56870,2024-11-05,2024-11-08,DELIVERED
62730,56871,2025-01-18,,PACKED
62731,56872,2025-07-18,,SHIPPED
62732,56873,2025-07-10,,PACKED
62733,56874,2025-02-15,,SHIPPED
62734,56875,2024-09-25,2024-10-03,DELIVERED
62735,56876,2023-10-02,2023-10-10,DELIVERED
62736,56876,2023-10-01,2023-10-03,DELIVERED
62737,56877,2025-07-04,2025-07-13,DELIVERED
62738,56878,2023-02-25,2023-03-06,DELIVERED
62739,56879,2025-04-04,2025-04-10,DELIVERED
62740,56881,2023-09-16,,IN_TRANSIT
62741,56882,2024-02-17,2024-02-27,DELIVERED
62742,56883,2024-08-14,2024-08-15,DELIVERED
62743,56883,2024-08-13,2024-08-18,DELIVERED
62744,56883,2024-08-13,2024-08-15,DELIVERED
62745,56884,2024-10-06,,PACKED
62746,56885,2023-07-04,,IN_TRANSIT
62747,56885,2023-07-03,,IN_TRANSIT
62748,56885,2023-07-03,,IN_TRANSIT
62749,56886,2025-04-03,2025-04-04,DELIVERED
62750,56886,2025-04-01,2025-04-08,DELIVERED
62751,56887,2024-05-06,2024-05-14,RETURNED
62752,56888,2024-02-04,2024-02-10,DELIVERED
62753,56889,2024-11-25,2024-11-30,DELIVERED
62754,56889,2024-11-25,2024-12-04,DELIVERED
62755,56890,2024-06-24,2024-06-30,DELIVERED
62756,56891,2025-04-11,2025-04-13,RETURNED
62757,56892,2024-05-06,2024-05-09,DELIVERED
62758,56893,2024-08-28,2024-09-06,DELIVERED
62759,56894,2024-12-28,,SHIPPED
62760,56895,2025-02-02,,IN_TRANSIT
62761,56896,2023-03-31,2023-04-04,DELIVERED
62762,56897,2023-03-27,2023-04-04,DELIVERED
62763,56898,,,
62764,56900,2025-11-06,,PACKED
62765,56901,,,
62766,56902,2023-11-05,2023-11-08,DELIVERED
62767,56903,,,
62768,56904,2023-04-12,,PACKED
62769,56905,2023-10-09,2023-10-18,DELIVERED
62770,56906,2025-07-22,,SHIPPED
62771,56907,2024-09-16,,IN_TRANSIT
62772,56908,2025-05-22,,SHIPPED
62773,56909,2023-01-08,2023-01-16,DELIVERED
62774,56910,2024-03-28,2024-04-02,RETURNED
62775,56911,2023-04-04,,SHIPPED
62776,56912,,,
62777,56913,,,
62778,56914,,,CANCELLED
62779,56915,2025-01-02,,PACKED
62780,56916,2025-04-13,2025-04-21,DELIVERED
62781,56917,2023-12-03,2023-12-09,DELIVERED
62782,56918,2024-05-27,,PACKED
62783,56919,2023-10-28,2023-11-05,DELIVERED
62784,56920,,,
62785,56921,2025-06-19,,PACKED
62786,56922,2025-06-30,2025-07-02,DELIVERED
62787,56923,2023-07-16,2023-07-18,DELIVERED
62788,56924,,,
62789,56925,,,
62790,56926,2024-05-12,2024-05-15,DELIVERED
62791,56927,2025-07-11,2025-07-17,RETURNED
62792,56928,2025-10-26,,PACKED
62793,56929,2025-08-10,2025-08-20,DELIVERED
62794,56929,2025-08-10,2025-08-17,DELIVERED
62795,56930,2025-03-03,2025-03-06,DELIVERED
62796,56931,2023-10-13,,IN_TRANSIT
62797,56932,2023-09-05,2023-09-10,DELIVERED
62798,56933,2025-12-31,,PACKED
62799,56934,2023-10-24,,PACKED
62800,56935,2023-06-14,,PACKED
62801,56936,2023-03-26,,SHIPPED
62802,56937,2024-04-16,,SHIPPED
62803,56939,2024-07-06,2024-07-14,DELIVERED
62804,56940,,,CANCELLED
62805,56941,2025-11-15,2025-11-25,DELIVERED
62806,56942,2024-06-21,,PACKED
62807,56943,,,
62808,56944,,,
62809,56945,2023-05-26,2023-06-01,DELIVERED
62810,56946,2023-05-22,,IN_TRANSIT
62811,56947,2023-12-13,2023-12-20,DELIVERED
62812,56948,2024-01-25,,IN_TRANSIT
62813,56949,2024-08-02,,PACKED
62814,56950,,,
62815,56951,2023-10-15,,SHIPPED
62816,56952,2023-07-26,,SHIPPED
62817,56953,,,
62818,56954,2024-09-17,,PACKED
62819,56955,2023-04-09,,PACKED
62820,56956,2023-04-20,,SHIPPED
62821,56957,2025-10-06,2025-10-25,DELIVERED
62822,56958,2024-11-30,,IN_TRANSIT
62823,56959,2024-05-26,,SHIPPED
62824,56960,2025-02-22,2025-03-01,DELIVERED
62825,56961,2025-09-13,2025-09-23,RETURNED
62826,56962,2025-07-15,2025-07-19,DELIVERED
62827,56964,2023-10-13,,SHIPPED
62828,56965,2025-06-26,,IN_TRANSIT
62829,56966,2024-07-09,2024-07-18,DELIVERED
62830,56967,2024-11-11,,SHIPPED
62831,56967,2024-11-11,,IN_TRANSIT
62832,56967,2024-11-11,,IN_TRANSIT
62833,56968,,,
62834,56969,2023-10-03,,IN_TRANSIT
62835,56970,2023-07-28,,IN_TRANSIT
62836,56970,2023-07-27,,SHIPPED
62837,56970,2023-07-26,,IN_TRANSIT
62838,56971,2024-08-20,2024-08-23,DELIVERED
62839,56972,2024-01-10,,PACKED
62840,56973,2023-06-11,,PACKED
62841,56974,2025-01-05,2025-01-22,DELIVERED
62842,56975,2025-04-20,2025-04-27,DELIVERED
62843,56976,2023-03-20,,PACKED
62844,56977,,,
62845,56978,,,CANCELLED
62846,56979,2023-06-12,,IN_TRANSIT
62847,56980,2025-05-15,2025-05-24,DELIVERED
62848,56981,2025-08-23,2025-08-30,DELIVERED
62849,56982,2025-08-23,2025-08-25,DELIVERED
62850,56983,2024-04-13,2024-04-17,RETURNED
62851,56984,2023-05-13,2023-05-16,DELIVERED
62852,56985,2023-10-01,2023-10-06,RETURNED
62853,56986,2025-03-03,,PACKED
62854,56987,2023-07-07,2023-07-17,DELIVERED
62855,56988,2025-05-31,2025-06-10,RETURNED
62856,56989,2025-09-03,,IN_TRANSIT
62857,56990,,,
62858,56991,2023-07-07,,IN_TRANSIT
62859,56992,,,
62860,56993,2025-12-24,,SHIPPED
62861,56994,,,
62862,56995,2025-02-23,,PACKED
62863,56996,2023-02-04,2023-02-10,RETURNED
62864,56996,2023-02-07,2023-02-12,RETURNED
62865,56997,,,
62866,56998,2024-01-31,2024-02-08,DELIVERED
62867,56999,2025-11-21,,IN_TRANSIT
62868,57000,2023-07-19,2023-07-24,DELIVERED
62869,57001,2025-03-28,,SHIPPED
62870,57002,2025-10-15,,IN_TRANSIT
62871,57003,2024-10-03,2024-10-05,DELIVERED
62872,57004,2025-06-27,,PACKED
62873,57005,2024-11-29,2024-12-03,DELIVERED
62874,57006,2023-11-26,2023-11-28,DELIVERED
62875,57007,2023-04-16,,IN_TRANSIT
62876,57008,2024-08-31,2024-09-09,DELIVERED
62877,57009,,,
62878,57010,2024-10-03,,IN_TRANSIT
62879,57011,2024-05-14,,SHIPPED
62880,57011,2024-05-15,,IN_TRANSIT
62881,57013,2025-09-30,,PACKED
62882,57014,2025-03-02,2025-03-12,RETURNED
62883,57015,2025-03-04,2025-03-13,RETURNED
62884,57016,2024-01-02,2024-01-07,DELIVERED
62885,57017,2024-02-17,,PACKED
62886,57018,2024-11-17,2024-11-26,DELIVERED
62887,57018,2024-11-15,2024-11-17,DELIVERED
62888,57019,2025-11-10,2025-11-27,DELIVERED
62889,57020,2023-09-02,2023-09-04,DELIVERED
62890,57021,2024-10-31,2024-11-05,DELIVERED
62891,57022,2024-03-19,2024-03-20,DELIVERED
62892,57023,,,
62893,57024,2025-07-05,2025-07-10,DELIVERED
62894,57025,2024-04-29,2024-05-03,DELIVERED
62895,57026,2024-07-08,2024-07-18,DELIVERED
62896,57026,2024-07-08,2024-07-14,DELIVERED
62897,57027,2025-05-12,2025-05-21,DELIVERED
62898,57027,2025-05-09,2025-05-17,DELIVERED
62899,57027,2025-05-09,2025-05-13,DELIVERED
62900,57029,2024-09-15,,SHIPPED
62901,57029,2024-09-17,,IN_TRANSIT
62902,57029,2024-09-14,,SHIPPED
62903,57030,2024-01-08,,IN_TRANSIT
62904,57031,2025-07-12,2025-07-17,DELIVERED
62905,57032,2025-01-15,,SHIPPED
62906,57033,,,
62907,57034,2023-02-05,2023-02-07,DELIVERED
62908,57035,2023-05-06,,IN_TRANSIT
62909,57036,2023-06-23,,SHIPPED
62910,57037,2025-01-28,,IN_TRANSIT
62911,57038,2025-05-29,2025-06-06,RETURNED
62912,57039,2023-04-23,,SHIPPED
62913,57040,2025-01-17,,IN_TRANSIT
62914,57041,2025-01-27,2025-02-03,DELIVERED
62915,57042,2024-04-22,,IN_TRANSIT
62916,57043,2025-07-25,2025-07-26,DELIVERED
62917,57044,2023-03-27,2023-04-01,DELIVERED
62918,57044,2023-03-28,2023-03-29,DELIVERED
62919,57045,2023-07-05,2023-07-12,DELIVERED
62920,57045,2023-07-06,2023-07-22,DELIVERED
62921,57046,2025-11-25,,SHIPPED
62922,57047,2025-08-24,,PACKED
62923,57049,2025-10-12,2025-10-19,DELIVERED
62924,57050,2023-08-03,,SHIPPED
62925,57051,2023-09-08,2023-09-12,DELIVERED
62926,57052,2023-05-23,2023-05-25,DELIVERED
62927,57053,2025-09-09,2025-09-17,DELIVERED
62928,57054,2024-11-14,2024-11-16,DELIVERED
62929,57054,2024-11-13,2024-11-18,DELIVERED
62930,57055,2023-04-09,2023-04-10,DELIVERED
62931,57056,,,
62932,57057,2024-01-15,2024-01-28,DELIVERED
62933,57057,2024-01-18,2024-01-21,DELIVERED
62934,57058,2024-01-15,,PACKED
62935,57059,2023-08-29,,PACKED
62936,57061,2025-11-15,2025-11-20,DELIVERED
62937,57061,2025-11-17,2025-11-25,DELIVERED
62938,57061,2025-11-17,2025-11-25,DELIVERED
62939,57062,2025-03-04,,IN_TRANSIT
62940,57063,2024-06-17,,IN_TRANSIT
62941,57063,2024-06-18,,IN_TRANSIT
62942,57064,2023-08-04,2023-08-14,RETURNED
62943,57065,2024-06-06,,IN_TRANSIT
62944,57066,2023-12-16,,IN_TRANSIT
62945,57067,2025-05-06,2025-05-07,DELIVERED
62946,57068,,,
62947,57069,2024-07-03,,IN_TRANSIT
62948,57070,2024-10-08,,IN_TRANSIT
62949,57071,2024-05-03,2024-05-07,RETURNED
62950,57071,2024-05-03,2024-05-05,RETURNED
62951,57072,2023-03-25,2023-03-26,DELIVERED
62952,57073,2024-02-28,,IN_TRANSIT
62953,57074,2025-10-03,2025-10-05,DELIVERED
62954,57075,2025-09-13,2025-09-17,DELIVERED
62955,57076,2024-03-26,2024-03-29,RETURNED
62956,57077,2024-10-10,,PACKED
62957,57078,2025-02-02,,IN_TRANSIT
62958,57079,2025-09-06,,PACKED
62959,57080,2025-01-28,,SHIPPED
62960,57081,2025-10-25,,IN_TRANSIT
62961,57082,2024-04-02,,IN_TRANSIT
62962,57083,2024-05-18,,IN_TRANSIT
62963,57083,2024-05-16,,SHIPPED
62964,57083,2024-05-19,,IN_TRANSIT
62965,57084,2025-09-13,2025-09-16,DELIVERED
62966,57084,2025-09-15,2025-09-17,DELIVERED
62967,57085,2024-10-26,,PACKED
62968,57086,2025-11-13,2025-11-16,DELIVERED
62969,57086,2025-11-13,2025-11-14,DELIVERED
62970,57087,2024-03-03,,PACKED
62971,57088,2023-06-04,2023-06-05,DELIVERED
62972,57088,2023-06-03,2023-06-07,DELIVERED
62973,57089,2024-04-29,2024-05-06,DELIVERED
62974,57089,2024-04-28,2024-05-05,DELIVERED
62975,57090,2023-03-17,,SHIPPED
62976,57091,2023-11-04,2023-11-07,DELIVERED
62977,57092,2025-09-23,,PACKED
62978,57093,2025-11-19,,PACKED
62979,57094,2023-01-31,2023-02-04,RETURNED
62980,57095,2023-04-16,2023-04-22,DELIVERED
62981,57095,2023-04-17,2023-04-27,DELIVERED
62982,57096,2025-05-12,,IN_TRANSIT
62983,57096,2025-05-12,,IN_TRANSIT
62984,57097,2025-03-25,,PACKED
62985,57098,2024-02-21,2024-03-01,DELIVERED
62986,57099,2024-02-12,,IN_TRANSIT
62987,57100,2025-02-01,,SHIPPED
62988,57101,2025-05-25,2025-05-30,DELIVERED
62989,57102,2025-04-07,2025-04-14,DELIVERED
62990,57102,2025-04-07,2025-04-17,DELIVERED
62991,57103,,,CANCELLED
62992,57104,2024-11-13,2024-11-20,DELIVERED
62993,57105,2024-09-15,,IN_TRANSIT
62994,57106,2025-01-31,,IN_TRANSIT
62995,57107,2024-12-30,,PACKED
62996,57108,2025-10-04,,IN_TRANSIT
62997,57109,2025-05-28,,SHIPPED
62998,57110,2023-01-14,,SHIPPED
62999,57111,,,CANCELLED
63000,57112,2025-05-13,,PACKED
63001,57113,2024-06-17,,SHIPPED
63002,57114,2025-11-11,,SHIPPED
63003,57115,2024-09-12,,PACKED
63004,57116,,,
63005,57117,2025-02-28,2025-03-02,DELIVERED
63006,57118,2025-08-11,,IN_TRANSIT
63007,57119,2023-12-09,,IN_TRANSIT
63008,57120,2024-12-20,2024-12-26,DELIVERED
63009,57120,2024-12-22,2024-12-24,DELIVERED
63010,57120,2024-12-22,2025-01-10,DELIVERED
63011,57121,,,CANCELLED
63012,57122,2024-01-25,2024-01-29,DELIVERED
63013,57122,2024-01-23,2024-02-01,DELIVERED
63014,57122,2024-01-23,2024-02-01,DELIVERED
63015,57123,2024-10-13,2024-10-18,DELIVERED
63016,57123,2024-10-15,2024-10-20,DELIVERED
63017,57123,2024-10-13,2024-10-21,DELIVERED
63018,57124,2024-10-25,2024-10-27,DELIVERED
63019,57124,2024-10-23,2024-10-27,DELIVERED
63020,57125,2024-09-26,2024-09-30,DELIVERED
63021,57126,2023-01-03,2023-01-09,DELIVERED
63022,57126,2023-01-02,2023-01-20,DELIVERED
63023,57126,2023-01-02,2023-01-03,DELIVERED
63024,57127,2024-05-04,,SHIPPED
63025,57128,2025-11-16,,SHIPPED
63026,57129,2025-05-27,2025-06-01,DELIVERED
63027,57130,2024-08-17,,IN_TRANSIT
63028,57130,2024-08-18,,SHIPPED
63029,57131,2023-10-25,2023-11-03,RETURNED
63030,57131,2023-10-22,2023-10-23,RETURNED
63031,57132,2023-02-26,2023-03-07,DELIVERED
63032,57133,2023-02-01,2023-02-11,DELIVERED
63033,57133,2023-02-01,2023-02-02,DELIVERED
63034,57133,2023-02-03,2023-02-19,DELIVERED
63035,57134,2024-07-16,2024-07-21,DELIVERED
63036,57134,2024-07-18,2024-07-20,DELIVERED
63037,57135,2023-11-28,,IN_TRANSIT
63038,57135,2023-11-30,,IN_TRANSIT
63039,57136,2024-02-08,2024-02-11,RETURNED
63040,57137,2025-08-25,,SHIPPED
63041,57138,2025-08-20,,SHIPPED
63042,57139,2025-11-24,2025-11-29,DELIVERED
63043,57141,,,
63044,57142,2024-05-24,,PACKED
63045,57143,2023-02-04,,PACKED
63046,57144,2023-12-09,,PACKED
63047,57145,2024-06-28,,PACKED
63048,57146,2023-10-11,2023-10-14,DELIVERED
63049,57147,2024-04-14,,IN_TRANSIT
63050,57148,2024-01-08,2024-01-23,DELIVERED
63051,57149,2024-01-11,2024-01-14,DELIVERED
63052,57150,2024-11-05,2024-11-08,DELIVERED
63053,57152,2025-11-05,,SHIPPED
63054,57153,2023-07-17,2023-07-25,DELIVERED
63055,57154,2023-03-29,2023-04-08,RETURNED
63056,57155,2025-12-16,2025-12-24,RETURNED
63057,57156,2023-02-22,,IN_TRANSIT
63058,57156,2023-02-22,,IN_TRANSIT
63059,57157,2023-01-18,,PACKED
63060,57158,2025-01-27,2025-02-03,RETURNED
63061,57159,2024-06-29,,SHIPPED
63062,57160,2025-03-24,2025-03-27,RETURNED
63063,57161,2024-07-17,2024-07-23,DELIVERED
63064,57162,2024-07-18,,SHIPPED
63065,57163,2023-11-20,,SHIPPED
63066,57164,2024-04-22,,IN_TRANSIT
63067,57165,2023-07-30,2023-08-04,DELIVERED
63068,57165,2023-08-01,2023-08-11,DELIVERED
63069,57166,2023-05-24,2023-06-11,DELIVERED
63070,57168,2024-02-02,,PACKED
63071,57169,2025-07-11,,SHIPPED
63072,57170,2023-10-04,,PACKED
63073,57171,2023-07-22,,PACKED
63074,57172,2024-02-04,,SHIPPED
63075,57173,2024-10-26,,PACKED
63076,57174,2023-11-14,,SHIPPED
63077,57175,2024-01-07,,PACKED
63078,57176,2023-12-28,,SHIPPED
63079,57177,2023-11-21,,SHIPPED
63080,57177,2023-11-22,,IN_TRANSIT
63081,57178,2023-08-10,,SHIPPED
63082,57179,2025-08-25,,IN_TRANSIT
63083,57180,2025-10-14,2025-10-19,DELIVERED
63084,57181,2023-06-16,2023-06-17,DELIVERED
63085,57182,2023-01-22,,SHIPPED
63086,57183,2025-02-03,2025-02-11,DELIVERED
63087,57184,2025-02-26,2025-02-27,DELIVERED
63088,57185,2023-06-22,,IN_TRANSIT
63089,57186,2025-07-31,2025-08-10,DELIVERED
63090,57187,2024-04-29,2024-05-09,DELIVERED
63091,57188,2024-08-16,,PACKED
63092,57189,2024-01-06,2024-01-14,RETURNED
63093,57190,,,
63094,57191,2023-12-11,2023-12-20,DELIVERED
63095,57192,2023-07-27,2023-08-03,DELIVERED
63096,57193,2023-05-13,,IN_TRANSIT
63097,57194,2023-06-24,,PACKED
63098,57195,2023-10-05,,SHIPPED
63099,57196,2024-06-24,2024-07-11,DELIVERED
63100,57197,2025-11-05,,PACKED
63101,57198,2024-08-30,,IN_TRANSIT
63102,57199,2025-02-21,,SHIPPED
63103,57200,2025-02-13,,SHIPPED
63104,57201,2024-04-15,,PACKED
63105,57202,2023-08-04,2023-08-14,DELIVERED
63106,57203,2025-06-25,2025-07-01,DELIVERED
63107,57204,2023-06-23,,IN_TRANSIT
63108,57205,2024-10-10,,SHIPPED
63109,57206,2023-05-18,,IN_TRANSIT
63110,57207,2023-08-16,2023-08-26,DELIVERED
63111,57208,2023-10-16,,SHIPPED
63112,57209,,,
63113,57210,2025-01-24,2025-01-28,DELIVERED
63114,57211,2023-11-14,,IN_TRANSIT
63115,57212,2025-12-29,,PACKED
63116,57213,2024-02-10,,SHIPPED
63117,57214,2024-10-28,,IN_TRANSIT
63118,57215,2023-06-28,2023-07-17,DELIVERED
63119,57216,2025-11-26,2025-11-30,DELIVERED
63120,57217,2025-01-21,2025-01-26,DELIVERED
63121,57218,2025-08-06,,IN_TRANSIT
63122,57219,2024-05-18,2024-05-23,DELIVERED
63123,57220,2024-02-04,2024-02-05,DELIVERED
63124,57221,2023-05-03,,SHIPPED
63125,57222,2024-05-04,,IN_TRANSIT
63126,57223,2023-03-04,,IN_TRANSIT
63127,57224,2025-05-14,2025-05-18,DELIVERED
63128,57225,2023-06-07,,PACKED
63129,57226,2023-08-29,,SHIPPED
63130,57227,,,
63131,57228,2024-06-02,,PACKED
63132,57229,2023-06-08,2023-06-11,DELIVERED
63133,57229,2023-06-09,2023-06-12,DELIVERED
63134,57230,2024-05-04,,SHIPPED
63135,57232,2025-05-15,2025-05-23,DELIVERED
63136,57233,2024-08-10,,PACKED
63137,57235,2024-12-23,2024-12-29,DELIVERED
63138,57236,2024-06-03,,PACKED
63139,57238,2024-03-20,2024-03-30,DELIVERED
63140,57239,2023-05-21,,PACKED
63141,57240,2024-06-26,,SHIPPED
63142,57240,2024-06-26,,SHIPPED
63143,57241,2025-03-30,2025-04-18,DELIVERED
63144,57242,2023-02-18,,PACKED
63145,57243,,,
63146,57244,,,
63147,57245,,,
63148,57246,,,
63149,57247,2025-06-09,2025-06-16,DELIVERED
63150,57248,2024-05-28,2024-06-07,DELIVERED
63151,57248,2024-05-28,2024-05-31,DELIVERED
63152,57248,2024-05-30,2024-06-04,DELIVERED
63153,57249,2024-08-04,,IN_TRANSIT
63154,57250,2024-06-06,2024-06-15,DELIVERED
63155,57251,2023-12-13,2023-12-18,DELIVERED
63156,57252,2023-01-15,,IN_TRANSIT
63157,57253,2025-07-19,,PACKED
63158,57254,2025-06-17,,PACKED
63159,57256,2024-07-14,2024-07-23,DELIVERED
63160,57257,2025-10-24,,IN_TRANSIT
63161,57258,2023-07-10,2023-07-11,DELIVERED
63162,57259,,,
63163,57260,2023-03-16,2023-03-20,DELIVERED
63164,57261,2024-07-08,2024-07-18,DELIVERED
63165,57262,2024-05-24,2024-06-03,DELIVERED
63166,57263,2025-09-13,,PACKED
63167,57264,,,
63168,57265,2025-06-14,,IN_TRANSIT
63169,57266,2025-03-07,,SHIPPED
63170,57267,2025-09-14,,SHIPPED
63171,57268,2023-06-12,2023-06-17,RETURNED
63172,57269,2024-03-09,2024-03-15,DELIVERED
63173,57270,2025-11-04,,SHIPPED
63174,57270,2025-11-06,,IN_TRANSIT
63175,57270,2025-11-06,,SHIPPED
63176,57271,2024-10-31,,IN_TRANSIT
63177,57272,,,CANCELLED
63178,57273,2025-01-20,,PACKED
63179,57274,2023-08-28,,SHIPPED
63180,57275,2024-05-30,2024-06-03,DELIVERED
63181,57276,2025-06-01,,PACKED
63182,57277,2025-11-29,2025-11-30,DELIVERED
63183,57278,2024-10-26,,PACKED
63184,57279,2025-05-04,,IN_TRANSIT
63185,57280,2023-11-28,2023-12-06,DELIVERED
63186,57281,2025-03-06,2025-03-08,DELIVERED
63187,57282,,,CANCELLED
63188,57283,2023-07-29,2023-08-06,DELIVERED
63189,57283,2023-07-27,2023-08-01,DELIVERED
63190,57284,2023-08-07,2023-08-17,DELIVERED
63191,57285,2025-02-15,,PACKED
63192,57286,2023-05-21,,PACKED
63193,57287,2023-04-02,,IN_TRANSIT
63194,57288,2023-09-17,,IN_TRANSIT
63195,57289,2024-01-17,2024-01-25,DELIVERED
63196,57289,2024-01-17,2024-01-22,DELIVERED
63197,57289,2024-01-15,2024-01-25,DELIVERED
63198,57290,2023-12-04,,PACKED
63199,57291,2024-11-08,2024-11-10,DELIVERED
63200,57292,2025-12-23,,SHIPPED
63201,57293,2024-05-08,,PACKED
63202,57294,2023-01-30,,SHIPPED
63203,57295,,,
63204,57296,2024-01-08,,PACKED
63205,57297,2024-02-16,2024-02-18,DELIVERED
63206,57299,2024-03-08,2024-03-13,RETURNED
63207,57300,2025-04-25,2025-04-27,DELIVERED
63208,57300,2025-04-23,2025-04-24,DELIVERED
63209,57301,,,CANCELLED
63210,57302,2025-03-22,2025-03-28,RETURNED
63211,57303,2024-11-25,2024-12-01,DELIVERED
63212,57304,2024-01-14,2024-01-18,DELIVERED
63213,57305,2025-06-29,2025-07-12,DELIVERED
63214,57306,,,
63215,57307,2024-06-26,,PACKED
63216,57308,2024-10-04,2024-10-06,RETURNED
63217,57309,2025-10-16,2025-10-17,DELIVERED
63218,57309,2025-10-17,2025-10-22,DELIVERED
63219,57309,2025-10-17,2025-10-22,DELIVERED
63220,57310,2023-05-29,2023-06-01,DELIVERED
63221,57311,2024-08-09,,SHIPPED
63222,57312,2025-01-07,2025-01-12,DELIVERED
63223,57313,2024-05-24,,PACKED
63224,57314,2024-05-07,,PACKED
63225,57315,2025-05-19,2025-05-25,RETURNED
63226,57316,2025-04-13,,IN_TRANSIT
63227,57317,,,
63228,57318,2023-11-11,2023-11-21,DELIVERED
63229,57319,2023-05-25,,SHIPPED
63230,57320,2025-08-01,2025-08-02,DELIVERED
63231,57321,2025-08-04,,SHIPPED
63232,57322,2024-02-09,2024-02-17,DELIVERED
63233,57323,,,
63234,57324,2025-10-06,,PACKED
63235,57325,2024-08-01,,IN_TRANSIT
63236,57326,2025-04-22,2025-04-25,DELIVERED
63237,57327,2024-07-05,,IN_TRANSIT
63238,57328,2023-06-17,,PACKED
63239,57330,2023-07-16,,IN_TRANSIT
63240,57331,,,
63241,57332,2024-10-10,,IN_TRANSIT
63242,57332,2024-10-11,,IN_TRANSIT
63243,57332,2024-10-12,,IN_TRANSIT
63244,57333,2024-02-01,,SHIPPED
63245,57334,2025-08-23,2025-09-01,DELIVERED
63246,57335,2024-10-31,,PACKED
63247,57336,2023-06-19,2023-06-21,DELIVERED
63248,57337,2025-10-09,2025-10-19,DELIVERED
63249,57338,2024-04-22,,PACKED
63250,57339,2025-11-04,2025-11-14,DELIVERED
63251,57340,2023-12-24,,IN_TRANSIT
63252,57341,2024-05-15,,PACKED
63253,57342,2025-03-18,2025-03-25,RETURNED
63254,57343,2023-09-15,2023-09-18,DELIVERED
63255,57344,2023-10-15,2023-10-19,DELIVERED
63256,57345,2023-12-18,2024-01-06,DELIVERED
63257,57346,2025-03-01,,SHIPPED
63258,57347,2023-12-04,2023-12-24,DELIVERED
63259,57348,,,
63260,57349,2024-02-13,2024-02-19,DELIVERED
63261,57349,2024-02-14,2024-02-16,DELIVERED
63262,57350,2023-01-28,,SHIPPED
63263,57351,2025-06-28,,SHIPPED
63264,57352,,,CANCELLED
63265,57353,,,CANCELLED
63266,57354,,,
63267,57355,2023-09-18,,SHIPPED
63268,57355,2023-09-16,,SHIPPED
63269,57355,2023-09-16,,IN_TRANSIT
63270,57356,2025-06-18,,PACKED
63271,57358,2024-12-03,,IN_TRANSIT
63272,57359,2025-07-28,,PACKED
63273,57360,2025-10-01,2025-10-08,DELIVERED
63274,57361,2024-02-09,2024-02-17,DELIVERED
63275,57362,2024-11-09,,PACKED
63276,57363,2025-05-24,,SHIPPED
63277,57364,,,CANCELLED
63278,57365,,,
63279,57366,2023-07-15,,SHIPPED
63280,57367,2023-05-31,,PACKED
63281,57368,2025-01-15,,IN_TRANSIT
63282,57369,2024-10-04,2024-10-08,RETURNED
63283,57371,2024-09-14,,PACKED
63284,57372,2025-08-02,,IN_TRANSIT
63285,57373,,,
63286,57375,2023-08-11,,SHIPPED
63287,57376,2025-04-14,,PACKED
63288,57377,2023-11-19,,SHIPPED
63289,57378,2023-11-07,2023-11-17,RETURNED
63290,57379,2025-09-15,2025-09-16,DELIVERED
63291,57381,2023-11-02,,PACKED
63292,57382,2023-09-25,2023-09-27,DELIVERED
63293,57383,2023-05-16,,IN_TRANSIT
63294,57384,2024-10-21,2024-10-23,DELIVERED
63295,57385,2025-03-31,,IN_TRANSIT
63296,57386,2025-04-12,2025-04-19,DELIVERED
63297,57387,2023-02-16,2023-02-23,DELIVERED
63298,57389,2024-06-18,2024-06-25,DELIVERED
63299,57389,2024-06-18,2024-06-21,DELIVERED
63300,57389,2024-06-16,2024-06-28,DELIVERED
63301,57390,2024-04-13,2024-05-03,DELIVERED
63302,57391,2023-09-04,2023-09-07,DELIVERED
63303,57391,2023-09-03,2023-09-12,DELIVERED
63304,57391,2023-09-01,2023-09-06,DELIVERED
63305,57392,2024-07-22,,PACKED
63306,57393,2025-10-21,2025-10-26,DELIVERED
63307,57394,2024-09-01,2024-09-07,DELIVERED
63308,57395,2025-05-02,2025-05-04,DELIVERED
63309,57396,2024-08-30,,IN_TRANSIT
63310,57396,2024-09-01,,IN_TRANSIT
63311,57397,2023-05-10,,IN_TRANSIT
63312,57398,2025-10-14,,PACKED
63313,57399,2024-03-08,,PACKED
63314,57400,2023-04-21,2023-05-02,DELIVERED
63315,57401,2023-10-24,,SHIPPED
63316,57402,2023-05-27,,PACKED
63317,57403,2023-07-17,2023-07-27,DELIVERED
63318,57403,2023-07-17,2023-07-22,DELIVERED
63319,57404,2024-06-15,,SHIPPED
63320,57404,2024-06-15,,SHIPPED
63321,57404,2024-06-16,,IN_TRANSIT
63322,57405,2025-03-03,2025-03-12,DELIVERED
63323,57406,2024-08-24,,SHIPPED
63324,57407,2024-06-22,,PACKED
63325,57408,2023-03-01,,PACKED
63326,57409,2025-05-09,,IN_TRANSIT
63327,57410,2024-11-06,,SHIPPED
63328,57411,2024-01-22,2024-01-28,DELIVERED
63329,57412,,,CANCELLED
63330,57413,2023-05-05,,PACKED
63331,57414,2023-12-13,,PACKED
63332,57415,,,
63333,57416,2023-10-13,2023-10-23,DELIVERED
63334,57417,2024-11-25,2024-11-28,RETURNED
63335,57418,2023-09-05,2023-09-13,DELIVERED
63336,57419,2024-08-19,,SHIPPED
63337,57419,2024-08-19,,IN_TRANSIT
